,Unnamed: 0,address,description,postal_code,lat,lon,square_lat,square_lon
2902,2902,CLEMENTI AVENUE 6,"To deposit recyclables such as paper (e.g. carton boxes, newspaper, magazine), plastics (e.g. plastic bottle, container), glass (e.g. beverage glass bottle) and metals (e.g. drink cans, metal containe",120206,1.321501162217183,103.7622286643022,5,9
2903,2903,CLEMENTI AVENUE 6,"To deposit recyclables such as paper (e.g. carton boxes, newspaper, magazine), plastics (e.g. plastic bottle, container), glass (e.g. beverage glass bottle) and metals (e.g. drink cans, metal containe",120203,1.320771291499503,103.7623168770045,5,9
2904,2904,CLEMENTI AVENUE 6,"To deposit recyclables such as paper (e.g. carton boxes, newspaper, magazine), plastics (e.g. plastic bottle, container), glass (e.g. beverage glass bottle) and metals (e.g. drink cans, metal containe",120202,1.320692367306865,103.762714697733,5,9
2905,2905,CLEMENTI AVENUE 6,"To deposit recyclables such as paper (e.g. carton boxes, newspaper, magazine), plastics (e.g. plastic bottle, container), glass (e.g. beverage glass bottle) and metals (e.g. drink cans, metal containe",120204,1.320985887934995,103.7632316909999,5,9
2906,2906,CLEMENTI AVENUE 6,"To deposit recyclables such as paper (e.g. carton boxes, newspaper, magazine), plastics (e.g. plastic bottle, container), glass (e.g. beverage glass bottle) and metals (e.g. drink cans, metal containe",120205,1.321059967860442,103.7624347498233,5,9
2907,2907,CLEMENTI AVENUE 6,"To deposit recyclables such as paper (e.g. carton boxes, newspaper, magazine), plastics (e.g. plastic bottle, container), glass (e.g. beverage glass bottle) and metals (e.g. drink cans, metal containe",120201,1.320144197005043,103.7632535385997,5,9
2908,2908,HOUGANG AVENUE 6,"To deposit recyclables such as paper (e.g. carton boxes, newspaper, magazine), plastics (e.g. plastic bottle, container), glass (e.g. beverage glass bottle) and metals (e.g. drink cans, metal containe",530431,1.375632981736108,103.8931078802385,8,16
2909,2909,BEDOK NORTH STREET 1,"To deposit recyclables such as paper (e.g. carton boxes, newspaper, magazine), plastics (e.g. plastic bottle, container), glass (e.g. beverage glass bottle) and metals (e.g. drink cans, metal containe",460217,1.326837223784448,103.9339207188449,5,19
2910,2910,BEDOK SOUTH ROAD,"To deposit recyclables such as paper (e.g. carton boxes, newspaper, magazine), plastics (e.g. plastic bottle, container), glass (e.g. beverage glass bottle) and metals (e.g. drink cans, metal containe",460162,1.319674151633631,103.9460531464485,5,19
2911,2911,BEDOK SOUTH ROAD,"To deposit recyclables such as paper (e.g. carton boxes, newspaper, magazine), plastics (e.g. plastic bottle, container), glass (e.g. beverage glass bottle) and metals (e.g. drink cans, metal containe",460170,1.320720112506301,103.9461110700997,5,19
2912,2912,BEDOK SOUTH ROAD,"To deposit recyclables such as paper (e.g. carton boxes, newspaper, magazine), plastics (e.g. plastic bottle, container), glass (e.g. beverage glass bottle) and metals (e.g. drink cans, metal containe",460165,1.320308924983822,103.9460899832541,5,19
2913,2913,BEDOK SOUTH ROAD,"To deposit recyclables such as paper (e.g. carton boxes, newspaper, magazine), plastics (e.g. plastic bottle, container), glass (e.g. beverage glass bottle) and metals (e.g. drink cans, metal containe",460163,1.319727943134683,103.9466268732257,5,19
2914,2914,CHAI CHEE DRIVE,"To deposit recyclables such as paper (e.g. carton boxes, newspaper, magazine), plastics (e.g. plastic bottle, container), glass (e.g. beverage glass bottle) and metals (e.g. drink cans, metal containe",460058,1.325918896539106,103.9197568680268,5,18
2915,2915,CHAI CHEE DRIVE,"To deposit recyclables such as paper (e.g. carton boxes, newspaper, magazine), plastics (e.g. plastic bottle, container), glass (e.g. beverage glass bottle) and metals (e.g. drink cans, metal containe",460056,1.326350409131996,103.9200642035289,5,18
2916,2916,CHAI CHEE DRIVE,"To deposit recyclables such as paper (e.g. carton boxes, newspaper, magazine), plastics (e.g. plastic bottle, container), glass (e.g. beverage glass bottle) and metals (e.g. drink cans, metal containe",460057,1.325926452809523,103.9203125479866,5,18
2917,2917,CHAI CHEE DRIVE,"To deposit recyclables such as paper (e.g. carton boxes, newspaper, magazine), plastics (e.g. plastic bottle, container), glass (e.g. beverage glass bottle) and metals (e.g. drink cans, metal containe",460055,1.326848395715743,103.9190156295079,5,18
2918,2918,CHAI CHEE ROAD,"To deposit recyclables such as paper (e.g. carton boxes, newspaper, magazine), plastics (e.g. plastic bottle, container), glass (e.g. beverage glass bottle) and metals (e.g. drink cans, metal containe",460062,1.325415880898102,103.9212512736837,5,18
2919,2919,NORTH BRIDGE ROAD,"To deposit recyclables such as paper (e.g. carton boxes, newspaper, magazine), plastics (e.g. plastic bottle, container), glass (e.g. beverage glass bottle) and metals (e.g. drink cans, metal containe",190010,1.3055523489836,103.8635628263097,4,15
2920,2920,BUKIT PANJANG RING ROAD,"To deposit recyclables such as paper (e.g. carton boxes, newspaper, magazine), plastics (e.g. plastic bottle, container), glass (e.g. beverage glass bottle) and metals (e.g. drink cans, metal containe",670617,1.385652585190789,103.7628257412816,8,9
2921,2921,BUKIT PANJANG RING ROAD,"To deposit recyclables such as paper (e.g. carton boxes, newspaper, magazine), plastics (e.g. plastic bottle, container), glass (e.g. beverage glass bottle) and metals (e.g. drink cans, metal containe",670539,1.382941783602883,103.7632483580843,8,9
2922,2922,BUKIT PANJANG RING ROAD,"To deposit recyclables such as paper (e.g. carton boxes, newspaper, magazine), plastics (e.g. plastic bottle, container), glass (e.g. beverage glass bottle) and metals (e.g. drink cans, metal containe",670242,1.380072087344614,103.771833653325,8,10
2923,2923,ANG MO KIO AVENUE 3,"To deposit recyclables such as paper (e.g. carton boxes, newspaper, magazine), plastics (e.g. plastic bottle, container), glass (e.g. beverage glass bottle) and metals (e.g. drink cans, metal containe",560232,1.368346067146971,103.8371960549097,7,13
2924,2924,ANG MO KIO AVENUE 3,"To deposit recyclables such as paper (e.g. carton boxes, newspaper, magazine), plastics (e.g. plastic bottle, container), glass (e.g. beverage glass bottle) and metals (e.g. drink cans, metal containe",560235,1.366823607055523,103.8364912390236,7,13
2925,2925,CLEMENTI AVENUE 2,"To deposit recyclables such as paper (e.g. carton boxes, newspaper, magazine), plastics (e.g. plastic bottle, container), glass (e.g. beverage glass bottle) and metals (e.g. drink cans, metal containe",120330,1.313744711832052,103.7677818287658,5,10
2926,2926,CLEMENTI AVENUE 2,"To deposit recyclables such as paper (e.g. carton boxes, newspaper, magazine), plastics (e.g. plastic bottle, container), glass (e.g. beverage glass bottle) and metals (e.g. drink cans, metal containe",120362,1.312716934449387,103.7699025613732,5,10
2927,2927,CLEMENTI AVENUE 2,"To deposit recyclables such as paper (e.g. carton boxes, newspaper, magazine), plastics (e.g. plastic bottle, container), glass (e.g. beverage glass bottle) and metals (e.g. drink cans, metal containe",120358,1.313585754140969,103.769084335773,5,10
2928,2928,CLEMENTI AVENUE 2,"To deposit recyclables such as paper (e.g. carton boxes, newspaper, magazine), plastics (e.g. plastic bottle, container), glass (e.g. beverage glass bottle) and metals (e.g. drink cans, metal containe",120352,1.314278608956544,103.7713505660421,5,10
2929,2929,CANBERRA WALK,"To deposit recyclables such as paper (e.g. carton boxes, newspaper, magazine), plastics (e.g. plastic bottle, container), glass (e.g. beverage glass bottle) and metals (e.g. drink cans, metal containe",751108,1.447760564050646,103.8312746878574,11,13
2930,2930,CHAI CHEE ROAD,"To deposit recyclables such as paper (e.g. carton boxes, newspaper, magazine), plastics (e.g. plastic bottle, container), glass (e.g. beverage glass bottle) and metals (e.g. drink cans, metal containe",460803,1.324109574958432,103.9225791481126,5,18
2931,2931,CHAI CHEE ROAD,"To deposit recyclables such as paper (e.g. carton boxes, newspaper, magazine), plastics (e.g. plastic bottle, container), glass (e.g. beverage glass bottle) and metals (e.g. drink cans, metal containe",460804,1.324225076878704,103.9220219418251,5,18
2932,2932,CHAI CHEE ROAD,"To deposit recyclables such as paper (e.g. carton boxes, newspaper, magazine), plastics (e.g. plastic bottle, container), glass (e.g. beverage glass bottle) and metals (e.g. drink cans, metal containe",460805,1.32430605788879,103.9216253694082,5,18
2933,2933,CHAI CHEE ROAD,"To deposit recyclables such as paper (e.g. carton boxes, newspaper, magazine), plastics (e.g. plastic bottle, container), glass (e.g. beverage glass bottle) and metals (e.g. drink cans, metal containe",460060,1.324541086881934,103.9212382776271,5,18
2934,2934,BEDOK NORTH AVENUE 4,"To deposit recyclables such as paper (e.g. carton boxes, newspaper, magazine), plastics (e.g. plastic bottle, container), glass (e.g. beverage glass bottle) and metals (e.g. drink cans, metal containe",463094,1.333621722247368,103.9412973502484,6,19
2935,2935,BEDOK NORTH AVENUE 4,"To deposit recyclables such as paper (e.g. carton boxes, newspaper, magazine), plastics (e.g. plastic bottle, container), glass (e.g. beverage glass bottle) and metals (e.g. drink cans, metal containe",460095,1.333869983258425,103.9420567492131,6,19
2936,2936,BEDOK NORTH AVENUE 4,"To deposit recyclables such as paper (e.g. carton boxes, newspaper, magazine), plastics (e.g. plastic bottle, container), glass (e.g. beverage glass bottle) and metals (e.g. drink cans, metal containe",462094,1.333614288060447,103.9426282578736,6,19
2937,2937,BEDOK NORTH AVENUE 4,"To deposit recyclables such as paper (e.g. carton boxes, newspaper, magazine), plastics (e.g. plastic bottle, container), glass (e.g. beverage glass bottle) and metals (e.g. drink cans, metal containe",461094,1.333876730894674,103.9428834708939,6,19
2938,2938,BEDOK RESERVOIR VIEW,"To deposit recyclables such as paper (e.g. carton boxes, newspaper, magazine), plastics (e.g. plastic bottle, container), glass (e.g. beverage glass bottle) and metals (e.g. drink cans, metal containe",470771,1.33593406117601,103.9388662649884,6,19
2939,2939,BEDOK RESERVOIR VIEW,"To deposit recyclables such as paper (e.g. carton boxes, newspaper, magazine), plastics (e.g. plastic bottle, container), glass (e.g. beverage glass bottle) and metals (e.g. drink cans, metal containe",470770,1.335925032317502,103.9384609375095,6,19
2940,2940,BEDOK NORTH STREET 1,"To deposit recyclables such as paper (e.g. carton boxes, newspaper, magazine), plastics (e.g. plastic bottle, container), glass (e.g. beverage glass bottle) and metals (e.g. drink cans, metal containe",460213,1.326333031982867,103.9326366041871,5,19
2941,2941,NEW UPPER CHANGI ROAD,"To deposit recyclables such as paper (e.g. carton boxes, newspaper, magazine), plastics (e.g. plastic bottle, container), glass (e.g. beverage glass bottle) and metals (e.g. drink cans, metal containe",460208,1.325699740002172,103.9310746353095,5,19
2942,2942,BEDOK NORTH STREET 1,"To deposit recyclables such as paper (e.g. carton boxes, newspaper, magazine), plastics (e.g. plastic bottle, container), glass (e.g. beverage glass bottle) and metals (e.g. drink cans, metal containe",460218,1.327356574174264,103.9337678006465,5,19
2943,2943,BEDOK NORTH STREET 1,"To deposit recyclables such as paper (e.g. carton boxes, newspaper, magazine), plastics (e.g. plastic bottle, container), glass (e.g. beverage glass bottle) and metals (e.g. drink cans, metal containe",460215,1.326075956244727,103.9334974759621,5,19
2944,2944,BEDOK NORTH STREET 1,"To deposit recyclables such as paper (e.g. carton boxes, newspaper, magazine), plastics (e.g. plastic bottle, container), glass (e.g. beverage glass bottle) and metals (e.g. drink cans, metal containe",460214,1.32587565696529,103.9324930430327,5,19
2945,2945,NEW UPPER CHANGI ROAD,"To deposit recyclables such as paper (e.g. carton boxes, newspaper, magazine), plastics (e.g. plastic bottle, container), glass (e.g. beverage glass bottle) and metals (e.g. drink cans, metal containe",460211,1.325500854782887,103.9319675841141,5,19
2946,2946,NEW UPPER CHANGI ROAD,"To deposit recyclables such as paper (e.g. carton boxes, newspaper, magazine), plastics (e.g. plastic bottle, container), glass (e.g. beverage glass bottle) and metals (e.g. drink cans, metal containe",460210,1.324607053177505,103.9318191734899,5,19
2947,2947,BEDOK NORTH STREET 1,"To deposit recyclables such as paper (e.g. carton boxes, newspaper, magazine), plastics (e.g. plastic bottle, container), glass (e.g. beverage glass bottle) and metals (e.g. drink cans, metal containe",460204,1.326359095127669,103.9299959238833,5,19
2948,2948,BEDOK NORTH STREET 1,"To deposit recyclables such as paper (e.g. carton boxes, newspaper, magazine), plastics (e.g. plastic bottle, container), glass (e.g. beverage glass bottle) and metals (e.g. drink cans, metal containe",460204,1.326359095127669,103.9299959238833,5,19
2949,2949,BEDOK NORTH STREET 1,"To deposit recyclables such as paper (e.g. carton boxes, newspaper, magazine), plastics (e.g. plastic bottle, container), glass (e.g. beverage glass bottle) and metals (e.g. drink cans, metal containe",460205,1.325949326112987,103.9308028804484,5,19
2950,2950,HOUGANG AVENUE 1,"To deposit recyclables such as paper (e.g. carton boxes, newspaper, magazine), plastics (e.g. plastic bottle, container), glass (e.g. beverage glass bottle) and metals (e.g. drink cans, metal containe",530169,1.351604893509179,103.8898489968883,7,16
2951,2951,COMPASSVALE LANE,"To deposit recyclables such as paper (e.g. carton boxes, newspaper, magazine), plastics (e.g. plastic bottle, container), glass (e.g. beverage glass bottle) and metals (e.g. drink cans, metal containe",542207,1.385307094207144,103.8978701557207,8,17
2952,2952,COMPASSVALE LANE,"To deposit recyclables such as paper (e.g. carton boxes, newspaper, magazine), plastics (e.g. plastic bottle, container), glass (e.g. beverage glass bottle) and metals (e.g. drink cans, metal containe",543207,1.384962861887309,103.8982279744297,8,17
2953,2953,COMPASSVALE LANE,"To deposit recyclables such as paper (e.g. carton boxes, newspaper, magazine), plastics (e.g. plastic bottle, container), glass (e.g. beverage glass bottle) and metals (e.g. drink cans, metal containe",541205,1.386039983408118,103.8969666862713,8,17
2954,2954,COMPASSVALE LANE,"To deposit recyclables such as paper (e.g. carton boxes, newspaper, magazine), plastics (e.g. plastic bottle, container), glass (e.g. beverage glass bottle) and metals (e.g. drink cans, metal containe",542206,1.387438066255254,103.8969321212278,8,17
2955,2955,COMPASSVALE LANE,"To deposit recyclables such as paper (e.g. carton boxes, newspaper, magazine), plastics (e.g. plastic bottle, container), glass (e.g. beverage glass bottle) and metals (e.g. drink cans, metal containe",547207,1.38430947921542,103.897629498383,8,17
2956,2956,BUKIT MERAH LANE 1,"To deposit recyclables such as paper (e.g. carton boxes, newspaper, magazine), plastics (e.g. plastic bottle, container), glass (e.g. beverage glass bottle) and metals (e.g. drink cans, metal containe",150126,1.28512851422188,103.8029950149442,3,11
2957,2957,BUKIT MERAH LANE 1,"To deposit recyclables such as paper (e.g. carton boxes, newspaper, magazine), plastics (e.g. plastic bottle, container), glass (e.g. beverage glass bottle) and metals (e.g. drink cans, metal containe",150124,1.28582331963134,103.8035322141012,3,12
2958,2958,BUANGKOK LINK,"To deposit recyclables such as paper (e.g. carton boxes, newspaper, magazine), plastics (e.g. plastic bottle, container), glass (e.g. beverage glass bottle) and metals (e.g. drink cans, metal containe",531984,1.381982704680656,103.8812176855705,8,16
2959,2959,BUANGKOK LINK,"To deposit recyclables such as paper (e.g. carton boxes, newspaper, magazine), plastics (e.g. plastic bottle, container), glass (e.g. beverage glass bottle) and metals (e.g. drink cans, metal containe",533984,1.382396312082981,103.8813857399131,8,16
2960,2960,CANBERRA WALK,"To deposit recyclables such as paper (e.g. carton boxes, newspaper, magazine), plastics (e.g. plastic bottle, container), glass (e.g. beverage glass bottle) and metals (e.g. drink cans, metal containe",752108,1.448189515956589,103.8318569149238,11,13
2961,2961,JURONG WEST STREET 41,"To deposit recyclables such as paper (e.g. carton boxes, newspaper, magazine), plastics (e.g. plastic bottle, container), glass (e.g. beverage glass bottle) and metals (e.g. drink cans, metal containe",640473,1.348831747052327,103.7227342120162,6,7
2962,2962,JURONG WEST STREET 41,"To deposit recyclables such as paper (e.g. carton boxes, newspaper, magazine), plastics (e.g. plastic bottle, container), glass (e.g. beverage glass bottle) and metals (e.g. drink cans, metal containe",640476,1.347715739703105,103.7241842128972,6,7
2963,2963,EDGEDALE PLAINS,"To deposit recyclables such as paper (e.g. carton boxes, newspaper, magazine), plastics (e.g. plastic bottle, container), glass (e.g. beverage glass bottle) and metals (e.g. drink cans, metal containe",823682,1.403619890996636,103.9155246753013,9,18
2964,2964,EDGEDALE PLAINS,"To deposit recyclables such as paper (e.g. carton boxes, newspaper, magazine), plastics (e.g. plastic bottle, container), glass (e.g. beverage glass bottle) and metals (e.g. drink cans, metal containe",822682,1.403411729445784,103.9159520201978,9,18
2965,2965,EDGEDALE PLAINS,"To deposit recyclables such as paper (e.g. carton boxes, newspaper, magazine), plastics (e.g. plastic bottle, container), glass (e.g. beverage glass bottle) and metals (e.g. drink cans, metal containe",821682,1.403547742612731,103.9162912819599,9,18
2966,2966,EDGEDALE PLAINS,"To deposit recyclables such as paper (e.g. carton boxes, newspaper, magazine), plastics (e.g. plastic bottle, container), glass (e.g. beverage glass bottle) and metals (e.g. drink cans, metal containe",820684,1.403144477969045,103.9160657892714,9,18
2967,2967,EDGEDALE PLAINS,"To deposit recyclables such as paper (e.g. carton boxes, newspaper, magazine), plastics (e.g. plastic bottle, container), glass (e.g. beverage glass bottle) and metals (e.g. drink cans, metal containe",822684,1.403027122793639,103.9150055770618,9,18
2968,2968,EDGEDALE PLAINS,"To deposit recyclables such as paper (e.g. carton boxes, newspaper, magazine), plastics (e.g. plastic bottle, container), glass (e.g. beverage glass bottle) and metals (e.g. drink cans, metal containe",821684,1.402793787990554,103.9158786086432,9,18
2969,2969,SAINT GEORGE'S ROAD,"To deposit recyclables such as paper (e.g. carton boxes, newspaper, magazine), plastics (e.g. plastic bottle, container), glass (e.g. beverage glass bottle) and metals (e.g. drink cans, metal containe",320011,1.322923274712214,103.8632304600088,5,15
2970,2970,BEDOK RESERVOIR VIEW,"To deposit recyclables such as paper (e.g. carton boxes, newspaper, magazine), plastics (e.g. plastic bottle, container), glass (e.g. beverage glass bottle) and metals (e.g. drink cans, metal containe",470769,1.335779183960957,103.9379115629607,6,19
2971,2971,BEDOK RESERVOIR ROAD,"To deposit recyclables such as paper (e.g. carton boxes, newspaper, magazine), plastics (e.g. plastic bottle, container), glass (e.g. beverage glass bottle) and metals (e.g. drink cans, metal containe",470722,1.336636992605469,103.9282077781862,6,18
2972,2972,BEDOK RESERVOIR ROAD,"To deposit recyclables such as paper (e.g. carton boxes, newspaper, magazine), plastics (e.g. plastic bottle, container), glass (e.g. beverage glass bottle) and metals (e.g. drink cans, metal containe",470716,1.337837948861427,103.9249736754469,6,18
2973,2973,LORONG 4 TOA PAYOH,"To deposit recyclables such as paper (e.g. carton boxes, newspaper, magazine), plastics (e.g. plastic bottle, container), glass (e.g. beverage glass bottle) and metals (e.g. drink cans, metal containe",310060,1.33632813530102,103.8507564380654,6,14
2974,2974,LORONG 4 TOA PAYOH,"To deposit recyclables such as paper (e.g. carton boxes, newspaper, magazine), plastics (e.g. plastic bottle, container), glass (e.g. beverage glass bottle) and metals (e.g. drink cans, metal containe",310062,1.336301391526494,103.8514883663683,6,14
2975,2975,LORONG 5 TOA PAYOH,"To deposit recyclables such as paper (e.g. carton boxes, newspaper, magazine), plastics (e.g. plastic bottle, container), glass (e.g. beverage glass bottle) and metals (e.g. drink cans, metal containe",310063,1.336152172727162,103.8520295118988,6,14
2976,2976,LORONG 5 TOA PAYOH,"To deposit recyclables such as paper (e.g. carton boxes, newspaper, magazine), plastics (e.g. plastic bottle, container), glass (e.g. beverage glass bottle) and metals (e.g. drink cans, metal containe",310064,1.335688410537283,103.8527832905211,6,14
2977,2977,LORONG 5 TOA PAYOH,"To deposit recyclables such as paper (e.g. carton boxes, newspaper, magazine), plastics (e.g. plastic bottle, container), glass (e.g. beverage glass bottle) and metals (e.g. drink cans, metal containe",310061,1.336456826271745,103.8521109846621,6,14
2978,2978,LORONG 5 TOA PAYOH,"To deposit recyclables such as paper (e.g. carton boxes, newspaper, magazine), plastics (e.g. plastic bottle, container), glass (e.g. beverage glass bottle) and metals (e.g. drink cans, metal containe",310059,1.336750355555849,103.8517943889162,6,14
2979,2979,LORONG 5 TOA PAYOH,"To deposit recyclables such as paper (e.g. carton boxes, newspaper, magazine), plastics (e.g. plastic bottle, container), glass (e.g. beverage glass bottle) and metals (e.g. drink cans, metal containe",310057,1.337053911355958,103.8514955801292,6,14
2980,2980,CHOA CHU KANG CENTRAL,"To deposit recyclables such as paper (e.g. carton boxes, newspaper, magazine), plastics (e.g. plastic bottle, container), glass (e.g. beverage glass bottle) and metals (e.g. drink cans, metal containe",680224,1.380781523049413,103.7446696091575,8,8
2981,2981,CHOA CHU KANG CENTRAL,"To deposit recyclables such as paper (e.g. carton boxes, newspaper, magazine), plastics (e.g. plastic bottle, container), glass (e.g. beverage glass bottle) and metals (e.g. drink cans, metal containe",680351,1.383504884379263,103.7430794277735,8,8
2982,2982,COMMONWEALTH AVENUE WEST,"To deposit recyclables such as paper (e.g. carton boxes, newspaper, magazine), plastics (e.g. plastic bottle, container), glass (e.g. beverage glass bottle) and metals (e.g. drink cans, metal containe",120413,1.311347311442497,103.7710973787353,5,10
2983,2983,COMMONWEALTH AVENUE WEST,"To deposit recyclables such as paper (e.g. carton boxes, newspaper, magazine), plastics (e.g. plastic bottle, container), glass (e.g. beverage glass bottle) and metals (e.g. drink cans, metal containe",120412,1.310908642343046,103.7706643359882,5,10
2984,2984,BUKIT MERAH CENTRAL,"To deposit recyclables such as paper (e.g. carton boxes, newspaper, magazine), plastics (e.g. plastic bottle, container), glass (e.g. beverage glass bottle) and metals (e.g. drink cans, metal containe",150166,1.283067125389288,103.8176116449012,3,12
2985,2985,BUKIT MERAH CENTRAL,"To deposit recyclables such as paper (e.g. carton boxes, newspaper, magazine), plastics (e.g. plastic bottle, container), glass (e.g. beverage glass bottle) and metals (e.g. drink cans, metal containe",150119,1.282502370805712,103.8165560350427,3,12
2986,2986,BUKIT MERAH CENTRAL,"To deposit recyclables such as paper (e.g. carton boxes, newspaper, magazine), plastics (e.g. plastic bottle, container), glass (e.g. beverage glass bottle) and metals (e.g. drink cans, metal containe",150116,1.283910311358864,103.8149833080077,3,12
2987,2987,BUANGKOK CRESCENT,"To deposit recyclables such as paper (e.g. carton boxes, newspaper, magazine), plastics (e.g. plastic bottle, container), glass (e.g. beverage glass bottle) and metals (e.g. drink cans, metal containe",536978,1.380031669511665,103.8794135752665,8,16
2988,2988,BUANGKOK CRESCENT,"To deposit recyclables such as paper (e.g. carton boxes, newspaper, magazine), plastics (e.g. plastic bottle, container), glass (e.g. beverage glass bottle) and metals (e.g. drink cans, metal containe",532981,1.380469864978115,103.8800380117908,8,16
2989,2989,BUANGKOK CRESCENT,"To deposit recyclables such as paper (e.g. carton boxes, newspaper, magazine), plastics (e.g. plastic bottle, container), glass (e.g. beverage glass bottle) and metals (e.g. drink cans, metal containe",531981,1.380486613087213,103.8807097096935,8,16
2990,2990,BUANGKOK LINK,"To deposit recyclables such as paper (e.g. carton boxes, newspaper, magazine), plastics (e.g. plastic bottle, container), glass (e.g. beverage glass bottle) and metals (e.g. drink cans, metal containe",537984,1.382373755135741,103.8809545925157,8,16
2991,2991,BUANGKOK LINK,"To deposit recyclables such as paper (e.g. carton boxes, newspaper, magazine), plastics (e.g. plastic bottle, container), glass (e.g. beverage glass bottle) and metals (e.g. drink cans, metal containe",532984,1.382095005408986,103.880612697283,8,16
2992,2992,JALAN BUKIT MERAH,"To deposit recyclables such as paper (e.g. carton boxes, newspaper, magazine), plastics (e.g. plastic bottle, container), glass (e.g. beverage glass bottle) and metals (e.g. drink cans, metal containe",160109,1.279426720426063,103.8260869189321,3,13
2993,2993,BUKIT BATOK STREET 22,"To deposit recyclables such as paper (e.g. carton boxes, newspaper, magazine), plastics (e.g. plastic bottle, container), glass (e.g. beverage glass bottle) and metals (e.g. drink cans, metal containe",650297,1.345040655349838,103.7473894803416,6,8
2994,2994,BUKIT BATOK STREET 22,"To deposit recyclables such as paper (e.g. carton boxes, newspaper, magazine), plastics (e.g. plastic bottle, container), glass (e.g. beverage glass bottle) and metals (e.g. drink cans, metal containe",650298,1.344797406219181,103.7471407988637,6,8
2995,2995,ANCHORVALE DRIVE,"To deposit recyclables such as paper (e.g. carton boxes, newspaper, magazine), plastics (e.g. plastic bottle, container), glass (e.g. beverage glass bottle) and metals (e.g. drink cans, metal containe",544320,1.390952208104009,103.8918159909809,8,16
2996,2996,BOON TIONG ROAD,"To deposit recyclables such as paper (e.g. carton boxes, newspaper, magazine), plastics (e.g. plastic bottle, container), glass (e.g. beverage glass bottle) and metals (e.g. drink cans, metal containe",164006,1.286835255745009,103.8313475941296,3,13
2997,2997,ADMIRALTY DRIVE,"To deposit recyclables such as paper (e.g. carton boxes, newspaper, magazine), plastics (e.g. plastic bottle, container), glass (e.g. beverage glass bottle) and metals (e.g. drink cans, metal containe",751469,1.449920537262237,103.8136740701909,11,12
2998,2998,ADMIRALTY DRIVE,"To deposit recyclables such as paper (e.g. carton boxes, newspaper, magazine), plastics (e.g. plastic bottle, container), glass (e.g. beverage glass bottle) and metals (e.g. drink cans, metal containe",751467,1.452010327513438,103.8139290376115,11,12
2999,2999,CLEMENTI AVENUE 1,"To deposit recyclables such as paper (e.g. carton boxes, newspaper, magazine), plastics (e.g. plastic bottle, container), glass (e.g. beverage glass bottle) and metals (e.g. drink cans, metal containe",120417,1.310225667958104,103.7709018536048,5,10
3000,3000,SAINT GEORGE'S ROAD,"To deposit recyclables such as paper (e.g. carton boxes, newspaper, magazine), plastics (e.g. plastic bottle, container), glass (e.g. beverage glass bottle) and metals (e.g. drink cans, metal containe",320013,1.32323456025332,103.8627324622007,5,15
3001,3001,SAINT GEORGE'S ROAD,"To deposit recyclables such as paper (e.g. carton boxes, newspaper, magazine), plastics (e.g. plastic bottle, container), glass (e.g. beverage glass bottle) and metals (e.g. drink cans, metal containe",320012,1.322930794086477,103.8628899516159,5,15
3002,3002,SAINT GEORGE'S ROAD,"To deposit recyclables such as paper (e.g. carton boxes, newspaper, magazine), plastics (e.g. plastic bottle, container), glass (e.g. beverage glass bottle) and metals (e.g. drink cans, metal containe",320001,1.323402641152513,103.8616308091457,5,15
3003,3003,SAINT GEORGE'S ROAD,"To deposit recyclables such as paper (e.g. carton boxes, newspaper, magazine), plastics (e.g. plastic bottle, container), glass (e.g. beverage glass bottle) and metals (e.g. drink cans, metal containe",322002,1.32342567783662,103.8606866168267,5,15
3004,3004,LORONG 2 TOA PAYOH,"To deposit recyclables such as paper (e.g. carton boxes, newspaper, magazine), plastics (e.g. plastic bottle, container), glass (e.g. beverage glass bottle) and metals (e.g. drink cans, metal containe",310121,1.339162618048276,103.8462435495405,6,14
3005,3005,LORONG 4 TOA PAYOH,"To deposit recyclables such as paper (e.g. carton boxes, newspaper, magazine), plastics (e.g. plastic bottle, container), glass (e.g. beverage glass bottle) and metals (e.g. drink cans, metal containe",310056,1.337029291732306,103.8503828027188,6,14
3006,3006,LORONG 5 TOA PAYOH,"To deposit recyclables such as paper (e.g. carton boxes, newspaper, magazine), plastics (e.g. plastic bottle, container), glass (e.g. beverage glass bottle) and metals (e.g. drink cans, metal containe",310054,1.337356681571231,103.850390660175,6,14
3007,3007,LORONG 5 TOA PAYOH,"To deposit recyclables such as paper (e.g. carton boxes, newspaper, magazine), plastics (e.g. plastic bottle, container), glass (e.g. beverage glass bottle) and metals (e.g. drink cans, metal containe",310055,1.337359768719839,103.8511977956421,6,14
3008,3008,LORONG 5 TOA PAYOH,"To deposit recyclables such as paper (e.g. carton boxes, newspaper, magazine), plastics (e.g. plastic bottle, container), glass (e.g. beverage glass bottle) and metals (e.g. drink cans, metal containe",310053,1.337804513685512,103.8507932866781,6,14
3009,3009,LORONG 5 TOA PAYOH,"To deposit recyclables such as paper (e.g. carton boxes, newspaper, magazine), plastics (e.g. plastic bottle, container), glass (e.g. beverage glass bottle) and metals (e.g. drink cans, metal containe",310045,1.335865366870899,103.8537511527934,6,14
3010,3010,BISHAN STREET 23,"To deposit recyclables such as paper (e.g. carton boxes, newspaper, magazine), plastics (e.g. plastic bottle, container), glass (e.g. beverage glass bottle) and metals (e.g. drink cans, metal containe",570225,1.358568941479164,103.847594243478,7,14
